qid,query,query_stance,topic,age_group,gender,activity,activity_type,stance,geolocation,geo_temperature,normalized_smm
17,chemtrail whistleblower,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,1
17,chemtrail whistleblower,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,1
18,Chemtrail flu,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,0.945454545
18,Chemtrail flu,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,0.945454545
18,Chemtrail flu,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,0.945454545
18,Chemtrail flu,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,0.945454545
18,Chemtrail flu,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,0.945454545
18,Chemtrail flu,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,0.945454545
18,Chemtrail flu,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,0.945454545
18,Chemtrail flu,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,0.981818182
19,Chemtrails,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.254545455
19,Chemtrails,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.254545455
19,Chemtrails,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.254545455
19,Chemtrails,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.254545455
19,Chemtrails,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.254545455
19,Chemtrails,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.254545455
19,Chemtrails,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.254545455
19,Chemtrails,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.254545455
20,chemtrails exposed,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,0.163636364
20,chemtrails exposed,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,0.163636364
20,chemtrails exposed,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,0.163636364
20,chemtrails exposed,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,0.163636364
20,chemtrails exposed,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,0.163636364
20,chemtrails exposed,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,0.163636364
20,chemtrails exposed,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,0.163636364
20,chemtrails exposed,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,0.163636364
21,flat earth,0,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
21,flat earth,0,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
21,flat earth,0,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
21,flat earth,0,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
21,flat earth,0,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
21,flat earth,0,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.690909091
21,flat earth,0,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.745454545
21,flat earth,0,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
22,flat earth paradise,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.272727273
22,flat earth paradise,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.272727273
22,flat earth paradise,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.272727273
22,flat earth paradise,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.272727273
22,flat earth paradise,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.272727273
22,flat earth paradise,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.272727273
22,flat earth paradise,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.272727273
22,flat earth paradise,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.272727273
23,flat earth british,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,0.236363636
23,flat earth british,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,0.127272727
23,flat earth british,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,0.236363636
23,flat earth british,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,0.236363636
23,flat earth british,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,0.236363636
23,flat earth british,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,0.2
23,flat earth british,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,0.2
23,flat earth british,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,0.254545455
24,flat earth brothers channel,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,0.127272727
24,flat earth brothers channel,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,0.127272727
24,flat earth brothers channel,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,0.127272727
24,flat earth brothers channel,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,0.127272727
24,flat earth brothers channel,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,0.127272727
24,flat earth brothers channel,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,0.127272727
24,flat earth brothers channel,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,0.127272727
24,flat earth brothers channel,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,0.127272727
25,earth is flat,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.563636364
25,earth is flat,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
26,is the earth flat,0,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.781818182
26,is the earth flat,0,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
26,is the earth flat,0,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
26,is the earth flat,0,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
26,is the earth flat,0,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
26,is the earth flat,0,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.672727273
26,is the earth flat,0,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
26,is the earth flat,0,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
27,flat earth proof,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
27,flat earth proof,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
27,flat earth proof,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
27,flat earth proof,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
27,flat earth proof,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
27,flat earth proof,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
27,flat earth proof,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
28,flat earth conspiracy,-1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.745454545
28,flat earth conspiracy,-1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.745454545
28,flat earth conspiracy,-1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.745454545
28,flat earth conspiracy,-1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.745454545
28,flat earth conspiracy,-1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.745454545
28,flat earth conspiracy,-1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.745454545
28,flat earth conspiracy,-1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.745454545
28,flat earth conspiracy,-1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.745454545
29,Vaccines,0,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.236363636
29,Vaccines,0,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.163636364
29,Vaccines,0,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.236363636
29,Vaccines,0,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.272727273
29,Vaccines,0,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
29,Vaccines,0,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.236363636
29,Vaccines,0,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.272727273
29,Vaccines,0,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.163636364
30,Vaccines revealed,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,0.818181818
30,Vaccines revealed,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,0.818181818
30,Vaccines revealed,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,0.818181818
30,Vaccines revealed,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,0.818181818
30,Vaccines revealed,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,0.8
30,Vaccines revealed,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,0.781818182
30,Vaccines revealed,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,0.818181818
30,Vaccines revealed,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,0.818181818
31,Vaccines are toxic,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.163636364
31,Vaccines are toxic,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.054545455
31,Vaccines are toxic,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.090909091
31,Vaccines are toxic,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.054545455
31,Vaccines are toxic,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.090909091
31,Vaccines are toxic,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.054545455
31,Vaccines are toxic,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.054545455
31,Vaccines are toxic,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.054545455
32,Vaccines for babies,0,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.490909091
32,Vaccines for babies,0,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.490909091
32,Vaccines for babies,0,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.490909091
32,Vaccines for babies,0,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.490909091
32,Vaccines for babies,0,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.490909091
32,Vaccines for babies,0,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.509090909
32,Vaccines for babies,0,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.490909091
32,Vaccines for babies,0,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.490909091
33,Vaccines calling the shots,0,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.563636364
33,Vaccines calling the shots,0,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.563636364
33,Vaccines calling the shots,0,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.6
33,Vaccines calling the shots,0,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
33,Vaccines calling the shots,0,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
33,Vaccines calling the shots,0,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
33,Vaccines calling the shots,0,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.563636364
33,Vaccines calling the shots,0,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.709090909
34,vaccines penn and teller,-1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.763636364
34,vaccines penn and teller,-1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.763636364
34,vaccines penn and teller,-1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.763636364
34,vaccines penn and teller,-1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.763636364
34,vaccines penn and teller,-1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.763636364
34,vaccines penn and teller,-1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.763636364
34,vaccines penn and teller,-1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.763636364
34,vaccines penn and teller,-1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.763636364
35,anti vaxxers,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.581818182
35,anti vaxxers,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.6
35,anti vaxxers,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.581818182
35,anti vaxxers,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.581818182
35,anti vaxxers,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.581818182
35,anti vaxxers,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.581818182
35,anti vaxxers,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.581818182
35,anti vaxxers,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.618181818
36,anti vax,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.363636364
36,anti vax,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
36,anti vax,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
36,anti vax,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.563636364
36,anti vax,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
36,anti vax,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.581818182
36,anti vax,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.509090909
36,anti vax,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.545454545
37,anti vaccine,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.927272727
37,anti vaccine,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.890909091
37,anti vaccine,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.890909091
37,anti vaccine,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.909090909
37,anti vaccine,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.890909091
37,anti vaccine,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.890909091
37,anti vaccine,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.890909091
37,anti vaccine,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.890909091
38,anti vaccination,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.909090909
38,anti vaccination,1,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.927272727
38,anti vaccination,1,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.909090909
38,anti vaccination,1,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.909090909
38,anti vaccination,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.927272727
38,anti vaccination,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.909090909
38,anti vaccination,1,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.909090909
38,anti vaccination,1,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.909090909
39,vaccine debate,0,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
39,vaccine debate,0,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
39,vaccine debate,0,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
39,vaccine debate,0,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
39,vaccine debate,0,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
39,vaccine debate,0,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
39,vaccine debate,0,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
39,vaccine debate,0,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.636363636
40,moon landing,0,all,3,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.345454545
40,moon landing,0,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.345454545
40,moon landing,0,all,1,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.345454545
40,moon landing,0,all,4,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.345454545
40,moon landing,0,all,4,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.345454545
40,moon landing,0,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.345454545
40,moon landing,0,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.345454545
40,moon landing,0,all,2,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.345454545
41,moon landing steph curry,1,all,1,Male,Search,Demographics,,us-east1-b (South Carolina),,-0.6
41,moon landing steph curry,1,all,3,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.6
41,moon landing steph curry,1,all,2,Female,Search,Demographics,,us-east1-b (South Carolina),,-0.6
